"","genus","family","order","class"
"2824","Prodontocharax","Characidae","Characiformes","Actinopteri"
"2825","Pseudocheirodon","Characidae","Characiformes","Actinopteri"
"2826","Nanocheirodon","Characidae","Characiformes","Actinopteri"
"2827","Leptagoniates","Characidae","Characiformes","Actinopteri"
"2828","Aphyocharax","Characidae","Characiformes","Actinopteri"
"2829","Prionobrama","Characidae","Characiformes","Actinopteri"
"2830","Xenagoniates","Characidae","Characiformes","Actinopteri"
"2831","Phenagoniates","Characidae","Characiformes","Actinopteri"
"2832","Paragoniates","Characidae","Characiformes","Actinopteri"
"2833","Aphyocharacidium","Characidae","Characiformes","Actinopteri"
"2834","Roeboides","Characidae","Characiformes","Actinopteri"
"2835","Charax","Characidae","Characiformes","Actinopteri"
"2836","Cynopotamus","Characidae","Characiformes","Actinopteri"
"2837","Galeocharax","Characidae","Characiformes","Actinopteri"
"2838","Acestrocephalus","Characidae","Characiformes","Actinopteri"
"2839","Phenacogaster","Characidae","Characiformes","Actinopteri"
"2840","Microschemobrycon","Characidae","Characiformes","Actinopteri"
"2841","Tetragonopterus","Characidae","Characiformes","Actinopteri"
"2842","Roeboexodon","Characidae","Characiformes","Actinopteri"
"2843","Exodon","Characidae","Characiformes","Actinopteri"
"2844","Diapoma","Characidae","Characiformes","Actinopteri"
"2845","Astyanax","Characidae","Characiformes","Actinopteri"
"2846","Cyanocharax","Characidae","Characiformes","Actinopteri"
"2847","Hypobrycon","Characidae","Characiformes","Actinopteri"
"2848","Odontostoechus","Characidae","Characiformes","Actinopteri"
"2849","Bryconamericus","Characidae","Characiformes","Actinopteri"
"2850","Piabarchus","Characidae","Characiformes","Actinopteri"
"2851","Piabina","Characidae","Characiformes","Actinopteri"
"2852","Bryconadenos","Characidae","Characiformes","Actinopteri"
"2853","Knodus","Characidae","Characiformes","Actinopteri"
"2854","Creagrutus","Characidae","Characiformes","Actinopteri"
"2855","Mimagoniates","Characidae","Characiformes","Actinopteri"
"2856","Lophiobrycon","Characidae","Characiformes","Actinopteri"
"2857","Glandulocauda","Characidae","Characiformes","Actinopteri"
"2858","Pseudocorynopoma","Characidae","Characiformes","Actinopteri"
"2859","Gephyrocharax","Characidae","Characiformes","Actinopteri"
"2860","Corynopoma","Characidae","Characiformes","Actinopteri"
"2861","Hemibrycon","Characidae","Characiformes","Actinopteri"
"2862","Planaltina","Characidae","Characiformes","Actinopteri"
"2863","Tyttocharax","Characidae","Characiformes","Actinopteri"
"2864","Xenurobrycon","Characidae","Characiformes","Actinopteri"
"2865","Markiana","Characidae","Characiformes","Actinopteri"
"2866","Bramocharax","Characidae","Characiformes","Actinopteri"
"2867","Hyphessobrycon","Characidae","Characiformes","Actinopteri"
"2868","Hasemania","Characidae","Characiformes","Actinopteri"
"2869","Oligosarcus","Characidae","Characiformes","Actinopteri"
"2870","Psellogrammus","Characidae","Characiformes","Actinopteri"
"2871","Ctenobrycon","Characidae","Characiformes","Actinopteri"
"2872","Astyanacinus","Characidae","Characiformes","Actinopteri"
"2873","Nematobrycon","Characidae","Characiformes","Actinopteri"
"2874","Pseudochalceus","Characidae","Characiformes","Actinopteri"
"2875","Carlana","Characidae","Characiformes","Actinopteri"
"2876","Inpaichthys","Characidae","Characiformes","Actinopteri"
"2877","Jupiaba","Characidae","Characiformes","Actinopteri"
"2878","Poptella","Characidae","Characiformes","Actinopteri"
"2879","Brachychalcinus","Characidae","Characiformes","Actinopteri"
"2880","Stethaprion","Characidae","Characiformes","Actinopteri"
"2881","Orthospinus","Characidae","Characiformes","Actinopteri"
"2882","Ectrepopterus","Characidae","Characiformes","Actinopteri"
"2883","Gymnocorymbus","Characidae","Characiformes","Actinopteri"
"2884","Aphyodite","Characidae","Characiformes","Actinopteri"
"2885","Hemigrammus","Characidae","Characiformes","Actinopteri"
"2886","Pristella","Characidae","Characiformes","Actinopteri"
"2887","Bryconella","Characidae","Characiformes","Actinopteri"
"2888","Moenkhausia","Characidae","Characiformes","Actinopteri"
"2889","Nematocharax","Characidae","Characiformes","Actinopteri"
"2890","Paracheirodon","Characidae","Characiformes","Actinopteri"
"2891","Brittanichthys","Characidae","Characiformes","Actinopteri"
"2892","Bario","Characidae","Characiformes","Actinopteri"
"2893","Thayeria","Characidae","Characiformes","Actinopteri"
"2894","Rachoviscus","Characidae","Characiformes","Actinopteri"
"2895","Hollandichthys","Characidae","Characiformes","Actinopteri"
"2896","Erythrocharax","Characidae","Characiformes","Actinopteri"
"2897","Parecbasis","Characidae","Characiformes","Actinopteri"
"2898","Deuterodon","Characidae","Characiformes","Actinopteri"
"2899","Probolodus","Characidae","Characiformes","Actinopteri"
"2900","Myxiops","Characidae","Characiformes","Actinopteri"
"2901","Coptobrycon","Characidae","Characiformes","Actinopteri"
"2902","Stygichthys","Characidae","Characiformes","Actinopteri"
"2903","Hoplocharax","Characidae","Characiformes","Actinopteri"
"2904","Spintherobolus","Characidae","Characiformes","Actinopteri"
"2905","Amazonspinther","Characidae","Characiformes","Actinopteri"
"2906","Acestrorhynchus","Acestrorhynchidae","Characiformes","Actinopteri"
"2907","Gilbertolus","Cynodontidae","Characiformes","Actinopteri"
"2908","Roestes","Cynodontidae","Characiformes","Actinopteri"
"2909","Gnathocharax","Characidae","Characiformes","Actinopteri"
"2910","Heterocharax","Characidae","Characiformes","Actinopteri"
"2911","Bryconops","Iguanodectidae","Characiformes","Actinopteri"
"2912","Iguanodectes","Iguanodectidae","Characiformes","Actinopteri"
"2913","Piabucus","Iguanodectidae","Characiformes","Actinopteri"
"2914","Brycon","Bryconidae","Characiformes","Actinopteri"
"2915","Henochilus","Characidae","Characiformes","Actinopteri"
"2916","Salminus","Bryconidae","Characiformes","Actinopteri"
"2917","Carnegiella","Gasteropelecidae","Characiformes","Actinopteri"
"2918","Gasteropelecus","Gasteropelecidae","Characiformes","Actinopteri"
"2919","Thoracocharax","Gasteropelecidae","Characiformes","Actinopteri"
"2920","Engraulisoma","Gasteropelecidae","Characiformes","Actinopteri"
"2921","Triportheus","Triportheidae","Characiformes","Actinopteri"
"2922","Agoniates","Characidae","Characiformes","Actinopteri"
"2923","Clupeacharax","Characidae","Characiformes","Actinopteri"
"2924","Lignobrycon","Triportheidae","Characiformes","Actinopteri"
"2925","Chalceus","Chalceidae","Characiformes","Actinopteri"
"2926","Hoplias","Erythrinidae","Characiformes","Actinopteri"
"2927","Erythrinus","Erythrinidae","Characiformes","Actinopteri"
"2928","Hoplerythrinus","Erythrinidae","Characiformes","Actinopteri"
"2929","Nannostomus","Lebiasinidae","Characiformes","Actinopteri"
"2930","Ctenolucius","Ctenoluciidae","Characiformes","Actinopteri"
"2931","Cyphocharax","Curimatidae","Characiformes","Actinopteri"
"2932","Steindachnerina","Curimatidae","Characiformes","Actinopteri"
"2933","Curimatella","Curimatidae","Characiformes","Actinopteri"
"2934","Potamorhina","Curimatidae","Characiformes","Actinopteri"
"2935","Curimatopsis","Curimatidae","Characiformes","Actinopteri"
"2936","Prochilodus","Prochilodontidae","Characiformes","Actinopteri"
"2937","Semaprochilodus","Prochilodontidae","Characiformes","Actinopteri"
"2938","Schizodon","Anostomidae","Characiformes","Actinopteri"
"2939","Leporinus","Anostomidae","Characiformes","Actinopteri"
"2940","Anostomus","Anostomidae","Characiformes","Actinopteri"
"2941","Serrasalmus","Serrasalmidae","Characiformes","Actinopteri"
"2942","Pygocentrus","Serrasalmidae","Characiformes","Actinopteri"
"2943","Catoprion","Serrasalmidae","Characiformes","Actinopteri"
"2944","Pygopristis","Serrasalmidae","Characiformes","Actinopteri"
"2945","Pristobrycon","Serrasalmidae","Characiformes","Actinopteri"
"2946","Metynnis","Serrasalmidae","Characiformes","Actinopteri"
"2947","Myloplus","Serrasalmidae","Characiformes","Actinopteri"
"2948","Mylesinus","Serrasalmidae","Characiformes","Actinopteri"
"2949","Tometes","Serrasalmidae","Characiformes","Actinopteri"
"2950","Myleus","Serrasalmidae","Characiformes","Actinopteri"
"2951","Ossubtus","Serrasalmidae","Characiformes","Actinopteri"
"2952","Piaractus","Serrasalmidae","Characiformes","Actinopteri"
"2953","Colossoma","Serrasalmidae","Characiformes","Actinopteri"
"2954","Mylossoma","Serrasalmidae","Characiformes","Actinopteri"
"2955","Anodus","Hemiodontidae","Characiformes","Actinopteri"
"2956","Argonectes","Hemiodontidae","Characiformes","Actinopteri"
"2957","Hemiodus","Hemiodontidae","Characiformes","Actinopteri"
"2958","Bivibranchia","Hemiodontidae","Characiformes","Actinopteri"
"2959","Psectrogaster","Curimatidae","Characiformes","Actinopteri"
"2960","Hydrolycus","Characidae","Characiformes","Actinopteri"
"2961","Cynodon","Characidae","Characiformes","Actinopteri"
"2962","Rhaphiodon","Characidae","Characiformes","Actinopteri"
"2963","Apareiodon","Parodontidae","Characiformes","Actinopteri"
"2964","Parodon","Parodontidae","Characiformes","Actinopteri"
"2965","Caenotropus","Chilodontidae","Characiformes","Actinopteri"
"2966","Chilodus","Chilodontidae","Characiformes","Actinopteri"
"2967","Hydrocynus","Alestidae","Characiformes","Actinopteri"
"2968","Alestes","Alestidae","Characiformes","Actinopteri"
"2969","Micralestes","Alestidae","Characiformes","Actinopteri"
"2970","Ladigesia","Alestidae","Characiformes","Actinopteri"
"2971","Hemigrammopetersius","Alestidae","Characiformes","Actinopteri"
"2972","Rhabdalestes","Alestidae","Characiformes","Actinopteri"
"2973","Brycinus","Alestidae","Characiformes","Actinopteri"
"2974","Bryconaethiops","Alestidae","Characiformes","Actinopteri"
"2975","Alestopetersius","Alestidae","Characiformes","Actinopteri"
"2976","Phenacogrammus","Alestidae","Characiformes","Actinopteri"
"2977","Bathyaethiops","Alestidae","Characiformes","Actinopteri"
"2978","Clupeocharax","Alestidae","Characiformes","Actinopteri"
"2979","Brachypetersius","Alestidae","Characiformes","Actinopteri"
"2980","Nannopetersius","Alestidae","Characiformes","Actinopteri"
"2981","Hepsetus","Hepsetidae","Characiformes","Actinopteri"
"2982","Arnoldichthys","Alestidae","Characiformes","Actinopteri"
"2983","Copella","Lebiasinidae","Characiformes","Actinopteri"
"2984","Pyrrhulina","Lebiasinidae","Characiformes","Actinopteri"
"2985","Characidium","Crenuchidae","Characiformes","Actinopteri"
"2986","Crenuchus","Crenuchidae","Characiformes","Actinopteri"
"2987","Poecilocharax","Crenuchidae","Characiformes","Actinopteri"
"2988","Distichodus",NA,"Characiformes","Actinopteri"
"2989","Hemigrammocharax",NA,"Characiformes","Actinopteri"
"2990","Nannocharax",NA,"Characiformes","Actinopteri"
"2991","Neolebias",NA,"Characiformes","Actinopteri"
"2992","Hemistichodus",NA,"Characiformes","Actinopteri"
"2993","Xenocharax",NA,"Characiformes","Actinopteri"
"2994","Citharinus","Citharinidae","Characiformes","Actinopteri"
"2995","Gymnotus","Gymnotidae","Gymnotiformes","Actinopteri"
"2996","Rhamphichthys","Rhamphichthyidae","Gymnotiformes","Actinopteri"
"2997","Gymnorhamphichthys","Rhamphichthyidae","Gymnotiformes","Actinopteri"
"2998","Brachyhypopomus","Hypopomidae","Gymnotiformes","Actinopteri"
"2999","Sternarchogiton","Apteronotidae","Gymnotiformes","Actinopteri"
"3000","Compsaraia","Apteronotidae","Gymnotiformes","Actinopteri"
"3001","Adontosternarchus","Apteronotidae","Gymnotiformes","Actinopteri"
"3002","Sternarchorhamphus","Apteronotidae","Gymnotiformes","Actinopteri"
"3003","Orthosternarchus","Apteronotidae","Gymnotiformes","Actinopteri"
"3004","Parapteronotus","Apteronotidae","Gymnotiformes","Actinopteri"
"3005","Apteronotus","Apteronotidae","Gymnotiformes","Actinopteri"
"3006","Microsternarchus","Hypopomidae","Gymnotiformes","Actinopteri"
"3007","Hypopomus","Hypopomidae","Gymnotiformes","Actinopteri"
"3008","Sternopygus","Sternopygidae","Gymnotiformes","Actinopteri"
"3009","Eigenmannia","Sternopygidae","Gymnotiformes","Actinopteri"
"3010","Archolaemus","Sternopygidae","Gymnotiformes","Actinopteri"
"3011","Rhabdolichops","Sternopygidae","Gymnotiformes","Actinopteri"
"3012","Cromeria","Kneriidae","Gonorynchiformes","Actinopteri"
"3013","Parakneria","Kneriidae","Gonorynchiformes","Actinopteri"
"3014","Chanos","Chanidae","Gonorynchiformes","Actinopteri"
"3015","Gonorynchus","Gonorynchidae","Gonorynchiformes","Actinopteri"
"3016","Sardinella","Clupeidae","Clupeiformes","Actinopteri"
"3017","Harengula","Clupeidae","Clupeiformes","Actinopteri"
"3018","Herklotsichthys","Clupeidae","Clupeiformes","Actinopteri"
"3019","Ethmalosa","Clupeidae","Clupeiformes","Actinopteri"
"3020","Nematalosa","Clupeidae","Clupeiformes","Actinopteri"
"3021","Clupanodon","Clupeidae","Clupeiformes","Actinopteri"
"3022","Konosirus","Clupeidae","Clupeiformes","Actinopteri"
"3023","Amblygaster","Clupeidae","Clupeiformes","Actinopteri"
"3024","Anodontostoma","Clupeidae","Clupeiformes","Actinopteri"
"3025","Tenualosa","Clupeidae","Clupeiformes","Actinopteri"
"3026","Hilsa","Clupeidae","Clupeiformes","Actinopteri"
"3027","Opisthonema","Clupeidae","Clupeiformes","Actinopteri"
"3028","Dorosoma","Clupeidae","Clupeiformes","Actinopteri"
"3029","Pellonula","Clupeidae","Clupeiformes","Actinopteri"
"3030","Odaxothrissa","Clupeidae","Clupeiformes","Actinopteri"
"3031","Microthrissa","Clupeidae","Clupeiformes","Actinopteri"
"3032","Limnothrissa","Clupeidae","Clupeiformes","Actinopteri"
"3033","Stolothrissa","Clupeidae","Clupeiformes","Actinopteri"
"3034","Potamothrissa","Clupeidae","Clupeiformes","Actinopteri"
"3035","Sierrathrissa","Clupeidae","Clupeiformes","Actinopteri"
"3036","Rhinosardinia","Clupeidae","Clupeiformes","Actinopteri"
"3037","Platanichthys","Clupeidae","Clupeiformes","Actinopteri"
"3038","Alosa","Clupeidae","Clupeiformes","Actinopteri"
"3039","Brevoortia","Clupeidae","Clupeiformes","Actinopteri"
"3040","Sardinops","Clupeidae","Clupeiformes","Actinopteri"
"3041","Sardina","Clupeidae","Clupeiformes","Actinopteri"
"3042","Dussumieria","Dussumieriidae","Clupeiformes","Actinopteri"
"3043","Sauvagella","Clupeidae","Clupeiformes","Actinopteri"
"3044","Gilchristella","Clupeidae","Clupeiformes","Actinopteri"
"3045","Pellona","Pristigasteridae","Clupeiformes","Actinopteri"
"3046","Ilisha","Pristigasteridae","Clupeiformes","Actinopteri"
"3047","Opisthopterus","Pristigasteridae","Clupeiformes","Actinopteri"
"3048","Odontognathus","Pristigasteridae","Clupeiformes","Actinopteri"
"3049","Chirocentrus","Chirocentridae","Clupeiformes","Actinopteri"
"3050","Etrumeus","Dussumieriidae","Clupeiformes","Actinopteri"
"3051","Clupea","Clupeidae","Clupeiformes","Actinopteri"
"3052","Sprattus","Clupeidae","Clupeiformes","Actinopteri"
"3053","Hyperlophus","Clupeidae","Clupeiformes","Actinopteri"
"3054","Anchoa","Engraulidae","Clupeiformes","Actinopteri"
"3055","Anchovia","Engraulidae","Clupeiformes","Actinopteri"
"3056","Anchoviella","Engraulidae","Clupeiformes","Actinopteri"
"3057","Cetengraulis","Engraulidae","Clupeiformes","Actinopteri"
"3058","Engraulis","Engraulidae","Clupeiformes","Actinopteri"
"3059","Lycengraulis","Engraulidae","Clupeiformes","Actinopteri"
"3060","Pterengraulis","Engraulidae","Clupeiformes","Actinopteri"
"3061","Amazonsprattus","Engraulidae","Clupeiformes","Actinopteri"
"3062","Jurengraulis","Engraulidae","Clupeiformes","Actinopteri"
"3063","Encrasicholina","Engraulidae","Clupeiformes","Actinopteri"
"3064","Thryssa","Engraulidae","Clupeiformes","Actinopteri"
"3065","Setipinna","Engraulidae","Clupeiformes","Actinopteri"
"3066","Lycothrissa","Engraulidae","Clupeiformes","Actinopteri"
"3067","Coilia","Engraulidae","Clupeiformes","Actinopteri"
"3068","Spratelloides","Clupeidae","Clupeiformes","Actinopteri"
"3069","Jenkinsia","Clupeidae","Clupeiformes","Actinopteri"
"3070","Denticeps","Denticipitidae","Clupeiformes","Actinopteri"
"3071","Talismania","Alepocephalidae","Alepocephaliformes","Actinopteri"
"3072","Xenodermichthys","Alepocephalidae","Alepocephaliformes","Actinopteri"
"3073","Rouleina","Alepocephalidae","Alepocephaliformes","Actinopteri"
"3074","Bathylaco","Alepocephalidae","Alepocephaliformes","Actinopteri"
"3075","Alepocephalus","Alepocephalidae","Alepocephaliformes","Actinopteri"
"3076","Bajacalifornia","Alepocephalidae","Alepocephaliformes","Actinopteri"
"3077","Maulisia","Platytroctidae","Alepocephaliformes","Actinopteri"
"3078","Normichthys","Platytroctidae","Alepocephaliformes","Actinopteri"
"3079","Mirorictus","Platytroctidae","Alepocephaliformes","Actinopteri"
"3080","Searsia","Platytroctidae","Alepocephaliformes","Actinopteri"
"3081","Holtbyrnia","Platytroctidae","Alepocephaliformes","Actinopteri"
"3082","Sagamichthys","Platytroctidae","Alepocephaliformes","Actinopteri"
"3083","Campylomormyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3084","Gnathonemus","Mormyridae","Osteoglossiformes","Actinopteri"
"3085","Marcusenius","Mormyridae","Osteoglossiformes","Actinopteri"
"3086","Genyomyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3087","Hippopotamyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3088","Brienomyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3089","Hyperopisus","Mormyridae","Osteoglossiformes","Actinopteri"
"3090","Stomatorhinus","Mormyridae","Osteoglossiformes","Actinopteri"
"3091","Paramormyrops","Mormyridae","Osteoglossiformes","Actinopteri"
"3092","Pollimyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3093","Ivindomyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3094","Boulengeromyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3095","Mormyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3096","Isichthys","Mormyridae","Osteoglossiformes","Actinopteri"
"3097","Mormyrops","Mormyridae","Osteoglossiformes","Actinopteri"
"3098","Oxymormyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3099","Myomyrus","Mormyridae","Osteoglossiformes","Actinopteri"
"3100","Petrocephalus","Mormyridae","Osteoglossiformes","Actinopteri"
"3101","Gymnarchus","Gymnarchidae","Osteoglossiformes","Actinopteri"
"3102","Papyrocranus","Notopteridae","Osteoglossiformes","Actinopteri"
"3103","Xenomystus","Notopteridae","Osteoglossiformes","Actinopteri"
"3104","Chitala","Notopteridae","Osteoglossiformes","Actinopteri"
"3105","Notopterus","Notopteridae","Osteoglossiformes","Actinopteri"
"3106","Scleropages","Osteoglossidae","Osteoglossiformes","Actinopteri"
"3107","Osteoglossum","Osteoglossidae","Osteoglossiformes","Actinopteri"
"3108","Arapaima","Osteoglossidae","Osteoglossiformes","Actinopteri"
